activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],艺人：Westlife,0,1,演唱会,906,深圳,[],艺人：Westlife,1_1_783001411768,-759920475,False,0,1,0,0,2024 西城男孩 Westlife 《With Love - 与爱同行》特献巡回演唱会-深圳站,2024 西城男孩 Westlife 《With Love - 与爱同行》特献巡回演唱会-深圳站,399.0,399-2399,2399.0,[],783001411768,[],售票中,,2024.05.26 周日 19:30,3,13,其他,,"深圳湾体育中心""春茧""体育场",深圳,1637,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01dqEpEN2GdSaw35W6Q_!!0-item_pic.jpg
[],艺人：谭咏麟,0,1,演唱会,81,乌鲁木齐,[],艺人：谭咏麟,1_1_789449060948,-695443983,False,0,1,0,0,谭咏麟经典传奇巡回演唱会-乌鲁木齐站,谭咏麟经典传奇巡回演唱会-乌鲁木齐站,288.0,288-1388,1388.0,[],789449060948,[],售票中,,2024.06.09 周日 21:30,3,13,其他,,乌鲁木齐奥体中心体育场,乌鲁木齐,5102001,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN017etV5j2GdSazyFBHP_!!0-item_pic.jpg
[],艺人：JAMES程浩颜,0,1,演唱会,200,重庆,[],艺人：JAMES程浩颜,1_1_793850021617,-651434376,False,0,1,0,1,《美丽旅程Beautiful ‘J’ourney-程浩颜James粉丝见面会》,《美丽旅程Beautiful ‘J’ourney-程浩颜James粉丝见面会》,888.0,888-1788,1788.0,[],793850021617,[],售票中,,2024.05.25 周六 14:00,3,48,livehouse,,PHASE 蜚声 LIVEHOUSE,重庆,5644001,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01QHiEuL2GdSb77iu4w_!!2-item_pic.png
[],艺人：张紫宁,0,1,演唱会,1377,成都,[],艺人：张紫宁,1_1_793663275600,-653301836,False,0,1,0,0,2024张紫宁 「偶·像」巡回演唱会 成都站,2024张紫宁 「偶·像」巡回演唱会 成都站,280.0,280-880,880.0,[],793663275600,[],售票中,,2024.05.25 周六 19:30,3,48,livehouse,,CH8绿树演艺中心,成都,6559007,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01QhS2En2GdSb3gAAA8_!!2251059038.jpg
[],,0,1,演唱会,852,北京,[],,1_1_787297916344,-716955429,False,0,0,0,1,2024台湖爵士音乐节,2024台湖爵士音乐节,298.0,298-600,600.0,[],787297916344,[],售票中,,2024.05.25-05.26,3,12,音乐节,,国家大剧院-台湖剧场(北京市通州区),北京,1652016,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ErYYoe2GdSasEKoB9_!!2251059038.jpg
[],艺人：LAUV,0,1,演唱会,586,武汉,[],艺人：LAUV,1_1_785821719369,-731717399,False,0,1,0,0,LAUV The Potential Tour-武汉站,LAUV The Potential Tour-武汉站,480.0,480-1280,1280.0,[],785821719369,[],售票中,,2024.05.23 周四 20:00,3,13,其他,,武汉体育中心体育馆,武汉,1504,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01QUiLY72GdSalP9Irh_!!0-item_pic.jpg
[],艺人：大张伟、五条人、声音玩具、马赛克、KAWA乐队、Nova Heart、安子与九妹、何屹繁、Quark夸克乐队、白日密语、虎啸春、潘星宇、蛙池、WayLife_生活方式,0,1,演唱会,2642,马鞍山,[],艺人：大张伟、五条人、声音玩具、马赛克、KAWA乐队、Nova Heart、安子与九妹、何屹繁、Quark夸克乐队、白日密语、虎啸春、潘星宇、蛙池、WayLife_生活方式,1_1_784607482061,-743859772,False,0,1,0,0,2024采石矶长江音乐节,2024采石矶长江音乐节,188.0,188,188.0,[],784607482061,[],售票中,,2024.05.25-05.26,3,12,音乐节,,马鞍山市采石矶芳草地,马鞍山,6473115,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01OGIXMk2GdSb5mvc2R_!!2251059038.jpg
[],艺人：徐佳莹,0,1,演唱会,852,北京,[],艺人：徐佳莹,1_1_779959577557,-790338817,False,0,1,0,0,徐佳莹「变得有些奢侈的事」演唱会-北京站,徐佳莹「变得有些奢侈的事」演唱会-北京站,380.0,380-1380,1380.0,[],779959577557,[],售票中,,2024.05.25 周六 19:00,3,13,其他,,首都体育馆,北京,217,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01ENRoux2GdSaNyglV3_!!2251059038.jpg
[],,0,1,演唱会,1377,成都,[],,1_1_794506554207,-644869050,False,0,1,0,0,520落日告白音乐会·2024浪漫凉山季,520落日告白音乐会·2024浪漫凉山季,199.0,199,199.0,[],794506554207,[],售票中,,2024.05.16 周四 19:00,3,13,其他,,天府路演艺术中心,成都,6442009,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01LCbaFp2GdSb7ZMAGY_!!2251059038.png
[],艺人：棱镜乐队,0,1,演唱会,852,北京,[],艺人：棱镜乐队,1_1_779114675555,-798787837,False,0,1,0,0,棱镜「多少年·多少面」2024演唱会—北京站,棱镜「多少年·多少面」2024演唱会—北京站,380.0,380-880,880.0,[],779114675555,[],售票中,,2024.05.17-05.18,3,13,其他,,华熙LIVE·五棵松,北京,682,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01QTfCjH2GdSaNanjCh_!!2251059038.jpg
[],艺人：痛仰乐队、凤凰传奇、草东没有派对、LAUV、陈粒、朴树、陈楚生、梅卡德尔、张蔷、老王乐队、马赛克、衣湿乐队、阿肆、SummerVapour夏至梦、Click#15、疯医乐队、莉莉周她說、Aflou阿弗娄,0,1,演唱会,913,珠海,[],艺人：痛仰乐队、凤凰传奇、草东没有派对、LAUV、陈粒、朴树、陈楚生、梅卡德尔、张蔷、老王乐队、马赛克、衣湿乐队、阿肆、SummerVapour夏至梦、Click#15、疯医乐队、莉莉周她說、Aflou阿弗娄,1_1_776292847124,-827006121,False,0,1,0,0,2024珠海草莓音乐节,2024珠海草莓音乐节,328.0,328-698,698.0,[],776292847124,[],售票中,,2024.05.18-05.19,3,12,音乐节,,珠海市金湾区榄溪沙广场,珠海,6518059,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01IlV8yg2GdSaDkfA82_!!2251059038.jpg
[],艺人：上海彩虹室内合唱团、周云蓬、张玮玮,0,1,演唱会,1038,南京,[],艺人：上海彩虹室内合唱团、周云蓬、张玮玮,1_1_785641752686,-733517066,False,0,1,0,0,工商银行·2024响堂山谷歌会,工商银行·2024响堂山谷歌会,139.0,139-199,199.0,[],785641752686,[],售票中,,2024.06.15 周六 15:00,3,12,音乐节,,南京浦口响堂北草坪(大马营),南京,6512017,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN017IePUm2GdSaizWkx5_!!2251059038.jpg
[],艺人：罗大佑、李荣浩、宝石GEM、郁可唯、梦然、程响,0,1,演唱会,3178,鄂尔多斯,[],艺人：罗大佑、李荣浩、宝石GEM、郁可唯、梦然、程响,1_1_789894692210,-690987670,False,0,1,0,0,乐动北疆·恋上暖城群星演唱会,乐动北疆·恋上暖城群星演唱会,180.0,180-1180,1180.0,[],789894692210,[],售票中,,2024.05.24 周五 19:30,3,13,其他,,鄂尔多斯市体育事业发展中心体育场,鄂尔多斯,6681043,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01eJIY1G2GdSb8EA3f1_!!2-item_pic.png
[],艺人：动力火车,0,1,演唱会,1038,南京,[],艺人：动力火车,1_1_785036651297,-739568080,False,0,1,0,0,动力火车“都是因为爱”巡回演唱会·南京站,动力火车“都是因为爱”巡回演唱会·南京站,380.0,380-1520,1520.0,[],785036651297,[],售票中,,2024.06.01 周六 19:30,3,13,其他,,南京青奥体育公园体育馆,南京,92071,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01pD17fS2GdSalb7rqb_!!2251059038.jpg
[],艺人：姜大声,0,1,演唱会,850,中国澳门,[],艺人：姜大声,1_1_790286810771,-687066485,False,0,0,0,0,2024 姜大声 DAESUNG  FAN DAY TOUR: D’s ROAD IN MACAU 澳门站,2024 姜大声 DAESUNG FAN DAY TOUR: D’s ROAD IN MACAU 澳门站,861.0,861-1637,1637.0,[],790286810771,[],售票中,,2024.06.29 周六 19:00,3,13,其他,,澳门新濠影汇综艺馆,中国澳门,59765,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01T0Nssu2GdSaviYDn2_!!2251059038.jpg
[],艺人：黎明、陶喆、阿杜、品冠、戴佩妮、梁咏琪、蔡健雅、周慧敏,0,1,演唱会,2148,郑州,[],艺人：黎明、陶喆、阿杜、品冠、戴佩妮、梁咏琪、蔡健雅、周慧敏,1_1_788035159589,-709582997,False,0,1,0,0,恋曲2024—我们在此相遇演唱会郑州站,恋曲2024—我们在此相遇演唱会郑州站,299.0,299-1099,1099.0,[],788035159589,[],售票中,,2024.05.25 周六 20:00,3,13,其他,,河南省体育场馆中心,郑州,289,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01EWT7Ie2GdSbB4dlhY_!!2-item_pic.png
[],艺人：张信哲、毛不易、刘宇、单依纯、回春丹乐队、王靖雯,0,1,演唱会,3126,包头,[],艺人：张信哲、毛不易、刘宇、单依纯、回春丹乐队、王靖雯,1_1_782495556825,-764979024,False,0,1,0,0,2024超级演唱会,2024超级演唱会,180.0,180-1180,1180.0,[],782495556825,[],售票中,,2024.06.16 周日 19:30,3,13,其他,,包头奥林匹克体育中心体育场,包头,59461,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01sHrYmk2GdSacgmTdv_!!2251059038.jpg
[],艺人：罗大佑,0,1,演唱会,893,广州,[],艺人：罗大佑,1_1_789789672142,-692037871,False,0,1,0,0,2024罗大佑春龙交响夜音乐会,2024罗大佑春龙交响夜音乐会,480.0,480-1880,1880.0,[],789789672142,[],售票中,,2024.07.05-07.06,3,13,其他,,广州中山纪念堂,广州,63,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01MTRjv02GdSax6fMUR_!!2251059038.jpg
[],艺人：杨丞琳,0,1,演唱会,1209,天津,[],艺人：杨丞琳,1_1_779808916497,-791845428,False,0,1,0,0,杨丞琳“LIKE A STAR”巡回演唱会天津站,杨丞琳“LIKE A STAR”巡回演唱会天津站,380.0,380-1380,1380.0,[],779808916497,[],售票中,,2024.05.19 周日 19:00,3,13,其他,,天津奥林匹克中心体育馆,天津,1403,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN0100KPfj2GdSaoAHJSG_!!0-item_pic.jpg
[],,0,1,演唱会,372,厦门,[],,1_1_785912849200,-730806100,False,0,1,0,0,IFC电音节&智慧未来嘉年华,IFC电音节&智慧未来嘉年华,488.0,488-1288,1288.0,[],785912849200,[],售票中,,2024.06.15-06.16,3,12,音乐节,,厦门马銮湾音乐海岸,厦门,6685004,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN014nSwEq2GdSbB7zXHq_!!2251059038.jpg
[],,0,1,演唱会,2148,郑州,[],,1_1_793545597100,-654478621,False,0,1,0,1,“伟大信仰”信乐团成团20周年世界巡回演唱会郑州站,“伟大信仰”信乐团成团20周年世界巡回演唱会郑州站,180.0,180-880,880.0,[],793545597100,[],售票中,,2024.09.07 周六 19:30,3,13,其他,,河南省人民会堂,郑州,1028,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01ZGP8Nh2GdSb5tRbUu_!!2251059038.jpg
[],,0,1,演唱会,1209,天津,[],,1_1_790204236742,-687892225,False,0,1,0,0,【仲夏狂欢曲】【五大道乐队的夏天】吉他民谣专场|金曲live现场|乐队弹唱经典-大合唱荧光音乐节,【仲夏狂欢曲】【五大道乐队的夏天】吉他民谣专场|金曲live现场|乐队弹唱经典-大合唱荧光音乐节,99.0,99-280,280.0,[],790204236742,[],售票中,,2024.05.17-05.26,3,48,livehouse,,爱笑联盟live house音乐剧场,天津,6711008,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01ku1U4t2GdSb7otQzF_!!2-item_pic.png
[],艺人：李克勤,0,1,演唱会,1377,成都,[],艺人：李克勤,1_1_779213232630,-797802266,False,0,0,0,0,李克勤「弦续」巡回演唱会-成都站,李克勤「弦续」巡回演唱会-成都站,380.0,380-1380,1380.0,[],779213232630,[],售票中,,2024.05.18 周六 19:30,3,13,其他,,成都凤凰山体育公园综合体育馆,成都,3236027,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01js5Kzo2GdSaOWCO8N_!!0-item_pic.jpg
[],艺人：郁可唯,0,1,演唱会,852,北京,[],艺人：郁可唯,1_1_783133036856,-758604224,False,0,1,0,0,2024 郁可唯“终身浪漫的开始”演唱会-北京站,2024 郁可唯“终身浪漫的开始”演唱会-北京站,380.0,380-1080,1080.0,[],783133036856,[],售票中,,2024.06.22 周六 19:30,3,13,其他,,国家体育馆,北京,407,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Vr5NDF2GdSaqZ4FIO_!!2251059038.jpg
[],艺人：BY2,0,1,演唱会,906,深圳,[],艺人：BY2,1_1_794243676443,-647497828,False,0,1,0,0,BY2《赛博2072》全国巡演深圳站,BY2《赛博2072》全国巡演深圳站,488.0,488-888,888.0,[],794243676443,[],售票中,,2024.06.01 周六 19:00,3,48,livehouse,,BO LIVE(前海店),深圳,6750018,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01Ywa30m2GdSb9AuExu_!!2251059038.jpg
[],艺人：徐佳莹、周汤豪、动力火车、孙燕姿,0,1,演唱会,848,中国香港,[],艺人：徐佳莹、周汤豪、动力火车、孙燕姿,1_1_788493690139,-704997691,False,0,0,0,0,ONE LOVE ASIA FESTIVAL 香港 2023,ONE LOVE ASIA FESTIVAL 香港 2023,980.0,980-1280,1280.0,[],788493690139,[],售票中,,2024.06.22 周六 18:00,15,12,音乐节,,中国香港-中环海滨活动空间,中国香港,1074030,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01Jqazg72GdSawQpKZR_!!2251059038.png
[],艺人：陈慧琳,0,1,演唱会,1377,成都,[],艺人：陈慧琳,1_1_782352470002,-766409892,False,0,1,0,0,陈慧琳 SEASON 2 巡回演唱会成都站,陈慧琳 SEASON 2 巡回演唱会成都站,480.0,480-1380,1380.0,[],782352470002,[],售票中,,2024.05.25 周六 19:00,3,13,其他,,成都金融城演艺中心,成都,92393,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01BcMcGe2GdSaVX2RD0_!!2251059038.jpg
[],,0,1,演唱会,1209,天津,[],,1_1_788207200068,-707862592,False,0,1,0,1,【早鸟4折】伍佰、beyond《真的爱你·挪威的森林》重温经典演唱会-630乐团摇滚情歌之夜,【早鸟4折】伍佰、beyond《真的爱你·挪威的森林》重温经典演唱会-630乐团摇滚情歌之夜,58.0,58-480,480.0,[],788207200068,[],售票中,,2024.05.26 周日 19:30,3,13,其他,,津湾大剧院,天津,1159,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN015J9dD72GdSaspduLC_!!0-item_pic.jpg
[],艺人：傅菁,0,1,演唱会,3250,西安,[],艺人：傅菁,1_1_785517985347,-734754739,False,0,1,0,0,《GO FOR YOU 傅菁西安音乐会》,《GO FOR YOU 傅菁西安音乐会》,300.0,300-740,740.0,[],785517985347,[],售票中,,2024.05.25 周六 19:00,3,13,其他,,西演SPACE·易俗大剧院,西安,837,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01xvXKWs2GdSakHOoRv_!!2251059038.jpg
[],艺人：马思唯,0,1,演唱会,2984,太原,[],艺人：马思唯,1_1_778351148105,-806423111,False,0,1,0,0,马思唯“黑马季节 Dark Horse Season”巡回演唱会 - 太原站,马思唯“黑马季节 Dark Horse Season”巡回演唱会 - 太原站,399.0,399-999,999.0,[],778351148105,[],售票中,,2024.05.25 周六 19:30,3,13,其他,,山西体育中心体育馆,太原,56845,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01GbZgdM2GdSabfpVBa_!!2251059038.jpg
[],艺人：伯远,0,1,演唱会,200,重庆,[],艺人：伯远,1_1_790267801445,-687256578,False,0,1,0,0,伯远2024超进化2.0超越形态巡回演唱会-重庆站,伯远2024超进化2.0超越形态巡回演唱会-重庆站,380.0,380-980,980.0,[],790267801445,[],售票中,,2024.05.25 周六 19:30,3,48,livehouse,,福楼FlowSuperLive,重庆,6479075,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ysHpgQ2GdSaweNg29_!!2251059038.jpg
[],,0,1,演唱会,3368,兰州,[],,1_1_793834478067,-651589812,False,0,1,0,0,「兰州站」巫启贤“红尘来去梦太傻”2024巡回演唱会,「兰州站」巫启贤“红尘来去梦太傻”2024巡回演唱会,100.0,100-3199.8,3199.8,[],793834478067,[],售票中,,2024.06.02 周日 20:00,3,13,其他,,兰州体育馆,兰州,333,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01EsSKot2GdSb7d8mab_!!2-item_pic.png
[],艺人：王若琳,0,1,演唱会,1612,温州,[],艺人：王若琳,1_1_784760141781,-742333175,False,0,1,0,0,2024王若琳爱的呼唤巡回演唱会 温州站,2024王若琳爱的呼唤巡回演唱会 温州站,299.0,299-799,799.0,[],784760141781,[],售票中,,2024.06.08 周六 19:30,3,13,其他,,温州体育中心体育馆,温州,53204,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01LVCNsJ2GdSaiywT5d_!!2251059038.jpg
[],艺人：潘玮柏、单依纯、颜人中、姜云升、宝石GEM、杨和苏、沙一汀、小精灵、XMASwu、张思源、SunnyLukas郑卓熙、灯诱LampLure、Fine乐团、焦迈奇、王靖雯、吴岱林,0,1,演唱会,923,佛山,[],艺人：潘玮柏、单依纯、颜人中、姜云升、宝石GEM、杨和苏、沙一汀、小精灵、XMASwu、张思源、SunnyLukas郑卓熙、灯诱LampLure、Fine乐团、焦迈奇、王靖雯、吴岱林,1_1_777443106002,-815503532,False,0,1,0,0,德芙冰淇淋·乐见潮向音乐嘉年华,德芙冰淇淋·乐见潮向音乐嘉年华,288.0,288-388,388.0,[],777443106002,[],售票中,,2024.05.18-05.19,3,12,音乐节,,佛山市青年公园,佛山,6451073,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01iVOjMY2GdSb4mUAUR_!!2251059038.jpg
[],,0,1,演唱会,852,北京,[],,1_1_788191196139,-708022631,False,0,1,0,0,【限时优惠】沉浸式live现场【狂欢音乐会】三里屯派对-摇滚之巅- 热浪滚烫｜潮流工体-大合唱,【限时优惠】沉浸式live现场【狂欢音乐会】三里屯派对-摇滚之巅- 热浪滚烫｜潮流工体-大合唱,100.0,100-280,280.0,[],788191196139,[],售票中,,2024.05.13-05.26,3,48,livehouse,,爱笑三里屯soho house音乐沉浸现场,北京,6748013,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN019eFhmn2GdSaveubSA_!!2251059038.png
[],艺人：艾怡良,0,1,演唱会,200,重庆,[],艺人：艾怡良,1_1_794069443320,-649240159,False,0,0,0,0,【重庆】2024艾怡良「不想忘记的名字们」巡演重庆站,【重庆】2024艾怡良「不想忘记的名字们」巡演重庆站,239.0,239-439,439.0,[],794069443320,[],售票中,,2024.07.06 周六 19:30,3,48,livehouse,,重演LIVE(金源店),重庆,6487110,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN011BUm8L2GdSb4VaqUA_!!2-item_pic.png
[],,0,1,演唱会,3250,西安,[],,1_1_794287332806,-647061264,False,0,1,0,0,KPOPCN西安站|千人KPOP派对,KPOPCN西安站|千人KPOP派对,88.0,88-128,128.0,[],794287332806,[],售票中,,2024.06.08-06.09,3,48,livehouse,,星球工厂LIVEHOUSE,西安,2761004,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01vx38Sa2GdSb407FRc_!!2251059038.jpg
[],,0,1,演唱会,852,北京,[],,1_1_785896840037,-730966192,False,0,0,0,1,2024台湖爵士音乐节,2024台湖爵士音乐节,198.0,198-600,600.0,[],785896840037,[],售票中,,2024.05.22-05.26,3,12,音乐节,,国家大剧院-台湖舞美艺术中心露天剧场,北京,2524006,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01A9wMOr2GdSapcqwDc_!!2251059038.jpg
[],艺人：许巍、老狼、痛仰乐队、郭顶、回春丹乐队、声音玩具、夏日入侵企画、梅卡德尔、九宝、丢火车乐队、萨满乐队、法兹乐队、银河快递、脆莓Brickleberry、分手俱乐部、DOUDOU,0,1,演唱会,1175,连云港,[],艺人：许巍、老狼、痛仰乐队、郭顶、回春丹乐队、声音玩具、夏日入侵企画、梅卡德尔、九宝、丢火车乐队、萨满乐队、法兹乐队、银河快递、脆莓Brickleberry、分手俱乐部、DOUDOU,1_1_777190634909,-818028243,False,0,1,0,0,连岛音乐节,连岛音乐节,299.0,299-429,429.0,[],777190634909,[],售票中,,2024.06.22-06.23,3,12,音乐节,,连云港市连岛景区,连云港,6512020,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN016bmi2s2GdSaCSM9PT_!!2251059038.jpg
